,Country,Time,Value (Thousand),Year,Month,Type
562,Greece ,2020 Mar,122867,2020,Mar,Export
560,Greece ,2020 May,94435,2020,May,Export
554,Greece ,2020 Nov,86709,2020,Nov,Export
555,Greece ,2020 Oct,77179,2020,Oct,Export
556,Greece ,2020 Sep,80952,2020,Sep,Export
549,Greece ,2021 Apr,127066,2021,Apr,Export
545,Greece ,2021 Aug,92453,2021,Aug,Export
541,Greece ,2021 Dec,110887,2021,Dec,Export
551,Greece ,2021 Feb,121376,2021,Feb,Export
552,Greece ,2021 Jan,81434,2021,Jan,Export
546,Greece ,2021 Jul,93224,2021,Jul,Export
547,Greece ,2021 Jun,89729,2021,Jun,Export
550,Greece ,2021 Mar,93626,2021,Mar,Export
548,Greece ,2021 May,82596,2021,May,Export
542,Greece ,2021 Nov,162931,2021,Nov,Export
543,Greece ,2021 Oct,91021,2021,Oct,Export
544,Greece ,2021 Sep,104392,2021,Sep,Export
540,Greece ,2022 Jan,98550,2022,Jan,Export
4407,Guam ,2018 Apr,32342,2018,Apr,Export
4403,Guam ,2018 Aug,41477,2018,Aug,Export
4399,Guam ,2018 Dec,36745,2018,Dec,Export
4409,Guam ,2018 Feb,21496,2018,Feb,Export
4410,Guam ,2018 Jan,53852,2018,Jan,Export
4404,Guam ,2018 Jul,50798,2018,Jul,Export
4405,Guam ,2018 Jun,46205,2018,Jun,Export
4408,Guam ,2018 Mar,20974,2018,Mar,Export
4406,Guam ,2018 May,47914,2018,May,Export
4400,Guam ,2018 Nov,36062,2018,Nov,Export
4401,Guam ,2018 Oct,47884,2018,Oct,Export
4402,Guam ,2018 Sep,47154,2018,Sep,Export
4395,Guam ,2019 Apr,22330,2019,Apr,Export
4391,Guam ,2019 Aug,32086,2019,Aug,Export
4387,Guam ,2019 Dec,43387,2019,Dec,Export
4397,Guam ,2019 Feb,6198,2019,Feb,Export
4398,Guam ,2019 Jan,59982,2019,Jan,Export
4392,Guam ,2019 Jul,21402,2019,Jul,Export
4393,Guam ,2019 Jun,54992,2019,Jun,Export
4396,Guam ,2019 Mar,45082,2019,Mar,Export
4394,Guam ,2019 May,55170,2019,May,Export
4388,Guam ,2019 Nov,39933,2019,Nov,Export
4389,Guam ,2019 Oct,6084,2019,Oct,Export
4390,Guam ,2019 Sep,92382,2019,Sep,Export
4383,Guam ,2020 Apr,21476,2020,Apr,Export
4379,Guam ,2020 Aug,28334,2020,Aug,Export
4375,Guam ,2020 Dec,36388,2020,Dec,Export
4385,Guam ,2020 Feb,8669,2020,Feb,Export
4386,Guam ,2020 Jan,71057,2020,Jan,Export
4380,Guam ,2020 Jul,21760,2020,Jul,Export
4381,Guam ,2020 Jun,11922,2020,Jun,Export
4384,Guam ,2020 Mar,35762,2020,Mar,Export
4382,Guam ,2020 May,7673,2020,May,Export
4376,Guam ,2020 Nov,38985,2020,Nov,Export
4377,Guam ,2020 Oct,24413,2020,Oct,Export
4378,Guam ,2020 Sep,4421,2020,Sep,Export
4371,Guam ,2021 Apr,55582,2021,Apr,Export
4367,Guam ,2021 Aug,45025,2021,Aug,Export
4363,Guam ,2021 Dec,60182,2021,Dec,Export
4373,Guam ,2021 Feb,27992,2021,Feb,Export
4374,Guam ,2021 Jan,2224,2021,Jan,Export
4368,Guam ,2021 Jul,33271,2021,Jul,Export
4369,Guam ,2021 Jun,74196,2021,Jun,Export
4372,Guam ,2021 Mar,41069,2021,Mar,Export
4370,Guam ,2021 May,57813,2021,May,Export
4364,Guam ,2021 Nov,88152,2021,Nov,Export
4365,Guam ,2021 Oct,14322,2021,Oct,Export
4366,Guam ,2021 Sep,75316,2021,Sep,Export
4362,Guam ,2022 Jan,23026,2022,Jan,Export
2153,Hong Kong ,2018 Apr,4878021,2018,Apr,Export
2149,Hong Kong ,2018 Aug,6468602,2018,Aug,Export
2145,Hong Kong ,2018 Dec,4936298,2018,Dec,Export
2155,Hong Kong ,2018 Feb,4231724,2018,Feb,Export
2156,Hong Kong ,2018 Jan,4990597,2018,Jan,Export
2150,Hong Kong ,2018 Jul,5828097,2018,Jul,Export
2151,Hong Kong ,2018 Jun,5516836,2018,Jun,Export
2154,Hong Kong ,2018 Mar,5324783,2018,Mar,Export
2152,Hong Kong ,2018 May,5310407,2018,May,Export
2146,Hong Kong ,2018 Nov,6017362,2018,Nov,Export
2147,Hong Kong ,2018 Oct,6179610,2018,Oct,Export
2148,Hong Kong ,2018 Sep,5993971,2018,Sep,Export
2141,Hong Kong ,2019 Apr,5098394,2019,Apr,Export
2137,Hong Kong ,2019 Aug,5317243,2019,Aug,Export
2133,Hong Kong ,2019 Dec,4989820,2019,Dec,Export
2143,Hong Kong ,2019 Feb,4850908,2019,Feb,Export
2144,Hong Kong ,2019 Jan,5133134,2019,Jan,Export
2138,Hong Kong ,2019 Jul,4619185,2019,Jul,Export
2139,Hong Kong ,2019 Jun,4647638,2019,Jun,Export
2142,Hong Kong ,2019 Mar,4761017,2019,Mar,Export
2140,Hong Kong ,2019 May,5383109,2019,May,Export
2134,Hong Kong ,2019 Nov,5305273,2019,Nov,Export
2135,Hong Kong ,2019 Oct,5318992,2019,Oct,Export
2136,Hong Kong ,2019 Sep,5117561,2019,Sep,Export
2129,Hong Kong ,2020 Apr,5387093,2020,Apr,Export
2125,Hong Kong ,2020 Aug,5104848,2020,Aug,Export
2121,Hong Kong ,2020 Dec,5941191,2020,Dec,Export
2131,Hong Kong ,2020 Feb,5116584,2020,Feb,Export
2132,Hong Kong ,2020 Jan,4726790,2020,Jan,Export
2126,Hong Kong ,2020 Jul,5031862,2020,Jul,Export
2127,Hong Kong ,2020 Jun,4886363,2020,Jun,Export
2130,Hong Kong ,2020 Mar,5823657,2020,Mar,Export
2128,Hong Kong ,2020 May,4674102,2020,May,Export
2122,Hong Kong ,2020 Nov,5671808,2020,Nov,Export
2123,Hong Kong ,2020 Oct,5784153,2020,Oct,Export
2124,Hong Kong ,2020 Sep,5594771,2020,Sep,Export
2117,Hong Kong ,2021 Apr,6289297,2021,Apr,Export
2113,Hong Kong ,2021 Aug,7169776,2021,Aug,Export
2109,Hong Kong ,2021 Dec,7653966,2021,Dec,Export
2119,Hong Kong ,2021 Feb,5518278,2021,Feb,Export
2120,Hong Kong ,2021 Jan,5693673,2021,Jan,Export
2114,Hong Kong ,2021 Jul,6494656,2021,Jul,Export
2115,Hong Kong ,2021 Jun,6598202,2021,Jun,Export
2118,Hong Kong ,2021 Mar,7470910,2021,Mar,Export
2116,Hong Kong ,2021 May,7161940,2021,May,Export
2110,Hong Kong ,2021 Nov,7276474,2021,Nov,Export
2111,Hong Kong ,2021 Oct,6395502,2021,Oct,Export
2112,Hong Kong ,2021 Sep,7014963,2021,Sep,Export
2108,Hong Kong ,2022 Jan,6511120,2022,Jan,Export
1271,Hungary ,2018 Apr,29165,2018,Apr,Export
1267,Hungary ,2018 Aug,27631,2018,Aug,Export
1263,Hungary ,2018 Dec,27230,2018,Dec,Export
1273,Hungary ,2018 Feb,30078,2018,Feb,Export
1274,Hungary ,2018 Jan,36499,2018,Jan,Export
1268,Hungary ,2018 Jul,29802,2018,Jul,Export
1269,Hungary ,2018 Jun,46104,2018,Jun,Export
1272,Hungary ,2018 Mar,27515,2018,Mar,Export
1270,Hungary ,2018 May,29085,2018,May,Export
1264,Hungary ,2018 Nov,35831,2018,Nov,Export
1265,Hungary ,2018 Oct,29642,2018,Oct,Export
1266,Hungary ,2018 Sep,36113,2018,Sep,Export
1259,Hungary ,2019 Apr,40267,2019,Apr,Export
1255,Hungary ,2019 Aug,32529,2019,Aug,Export
1251,Hungary ,2019 Dec,33454,2019,Dec,Export
1261,Hungary ,2019 Feb,38839,2019,Feb,Export
1262,Hungary ,2019 Jan,44932,2019,Jan,Export
1256,Hungary ,2019 Jul,37884,2019,Jul,Export
1257,Hungary ,2019 Jun,41321,2019,Jun,Export
1260,Hungary ,2019 Mar,41298,2019,Mar,Export
1258,Hungary ,2019 May,35674,2019,May,Export
1252,Hungary ,2019 Nov,39777,2019,Nov,Export
1253,Hungary ,2019 Oct,32786,2019,Oct,Export
1254,Hungary ,2019 Sep,34362,2019,Sep,Export
1247,Hungary ,2020 Apr,42366,2020,Apr,Export
1243,Hungary ,2020 Aug,46879,2020,Aug,Export
1239,Hungary ,2020 Dec,32130,2020,Dec,Export
1249,Hungary ,2020 Feb,43449,2020,Feb,Export
1250,Hungary ,2020 Jan,48888,2020,Jan,Export
1244,Hungary ,2020 Jul,26706,2020,Jul,Export
1245,Hungary ,2020 Jun,39403,2020,Jun,Export
1248,Hungary ,2020 Mar,35870,2020,Mar,Export
1246,Hungary ,2020 May,44859,2020,May,Export
1240,Hungary ,2020 Nov,42384,2020,Nov,Export
1241,Hungary ,2020 Oct,42263,2020,Oct,Export
1242,Hungary ,2020 Sep,54904,2020,Sep,Export
1235,Hungary ,2021 Apr,75450,2021,Apr,Export
1231,Hungary ,2021 Aug,62454,2021,Aug,Export
1227,Hungary ,2021 Dec,67045,2021,Dec,Export
1237,Hungary ,2021 Feb,35339,2021,Feb,Export
1238,Hungary ,2021 Jan,50085,2021,Jan,Export
1232,Hungary ,2021 Jul,45653,2021,Jul,Export
1233,Hungary ,2021 Jun,55914,2021,Jun,Export
1236,Hungary ,2021 Mar,51260,2021,Mar,Export
1234,Hungary ,2021 May,46243,2021,May,Export
1228,Hungary ,2021 Nov,81237,2021,Nov,Export
1229,Hungary ,2021 Oct,65987,2021,Oct,Export
1230,Hungary ,2021 Sep,62829,2021,Sep,Export
1226,Hungary ,2022 Jan,54758,2022,Jan,Export
2545,India ,2018 Apr,1297386,2018,Apr,Export
2541,India ,2018 Aug,1554348,2018,Aug,Export
2537,India ,2018 Dec,1427078,2018,Dec,Export
2547,India ,2018 Feb,1238819,2018,Feb,Export
2548,India ,2018 Jan,1335495,2018,Jan,Export
2542,India ,2018 Jul,1497662,2018,Jul,Export
2543,India ,2018 Jun,1374741,2018,Jun,Export
2546,India ,2018 Mar,1417205,2018,Mar,Export
2544,India ,2018 May,1315385,2018,May,Export
2538,India ,2018 Nov,1212755,2018,Nov,Export
2539,India ,2018 Oct,1500476,2018,Oct,Export
2540,India ,2018 Sep,1470534,2018,Sep,Export
2533,India ,2019 Apr,1258655,2019,Apr,Export
2529,India ,2019 Aug,1249674,2019,Aug,Export
2525,India ,2019 Dec,1320721,2019,Dec,Export
2535,India ,2019 Feb,1090491,2019,Feb,Export
2536,India ,2019 Jan,1377808,2019,Jan,Export
2530,India ,2019 Jul,1341215,2019,Jul,Export
2531,India ,2019 Jun,1356264,2019,Jun,Export
2534,India ,2019 Mar,1475388,2019,Mar,Export
2532,India ,2019 May,1471410,2019,May,Export
2526,India ,2019 Nov,1281217,2019,Nov,Export
2527,India ,2019 Oct,1185077,2019,Oct,Export
2528,India ,2019 Sep,1200278,2019,Sep,Export
2521,India ,2020 Apr,463499,2020,Apr,Export
2517,India ,2020 Aug,1094267,2020,Aug,Export
2513,India ,2020 Dec,1482607,2020,Dec,Export
2523,India ,2020 Feb,1363734,2020,Feb,Export
2524,India ,2020 Jan,1343660,2020,Jan,Export
2518,India ,2020 Jul,845562,2020,Jul,Export
2519,India ,2020 Jun,800876,2020,Jun,Export
2522,India ,2020 Mar,1056660,2020,Mar,Export
2520,India ,2020 May,573786,2020,May,Export
2514,India ,2020 Nov,1230868,2020,Nov,Export
2515,India ,2020 Oct,1153001,2020,Oct,Export
2516,India ,2020 Sep,1242513,2020,Sep,Export
2509,India ,2021 Apr,1497639,2021,Apr,Export
2505,India ,2021 Aug,1376658,2021,Aug,Export
2501,India ,2021 Dec,1617485,2021,Dec,Export
2511,India ,2021 Feb,1296692,2021,Feb,Export
2512,India ,2021 Jan,1285348,2021,Jan,Export
2506,India ,2021 Jul,1274749,2021,Jul,Export
2507,India ,2021 Jun,1116307,2021,Jun,Export
2510,India ,2021 Mar,1658554,2021,Mar,Export
2508,India ,2021 May,1054895,2021,May,Export
2502,India ,2021 Nov,1616145,2021,Nov,Export
2503,India ,2021 Oct,1541294,2021,Oct,Export
2504,India ,2021 Sep,1610231,2021,Sep,Export
2500,India ,2022 Jan,1634106,2022,Jan,Export
1712,Indonesia ,2018 Apr,3536278,2018,Apr,Export
1708,Indonesia ,2018 Aug,4236511,2018,Aug,Export
1704,Indonesia ,2018 Dec,3245997,2018,Dec,Export
1714,Indonesia ,2018 Feb,3061364,2018,Feb,Export
1715,Indonesia ,2018 Jan,3778241,2018,Jan,Export
1709,Indonesia ,2018 Jul,4298459,2018,Jul,Export
1710,Indonesia ,2018 Jun,3566353,2018,Jun,Export
1713,Indonesia ,2018 Mar,3747060,2018,Mar,Export
1711,Indonesia ,2018 May,4145439,2018,May,Export
1705,Indonesia ,2018 Nov,3471044,2018,Nov,Export
1706,Indonesia ,2018 Oct,3848574,2018,Oct,Export
1707,Indonesia ,2018 Sep,3531343,2018,Sep,Export
1700,Indonesia ,2019 Apr,3142459,2019,Apr,Export
1696,Indonesia ,2019 Aug,3192279,2019,Aug,Export
1692,Indonesia ,2019 Dec,2926197,2019,Dec,Export
1702,Indonesia ,2019 Feb,2532561,2019,Feb,Export
1703,Indonesia ,2019 Jan,3481372,2019,Jan,Export
1697,Indonesia ,2019 Jul,3296226,2019,Jul,Export
1698,Indonesia ,2019 Jun,2883205,2019,Jun,Export
1701,Indonesia ,2019 Mar,3120155,2019,Mar,Export
1699,Indonesia ,2019 May,3046660,2019,May,Export
1693,Indonesia ,2019 Nov,3305525,2019,Nov,Export
1694,Indonesia ,2019 Oct,3275508,2019,Oct,Export
1695,Indonesia ,2019 Sep,3122721,2019,Sep,Export
1688,Indonesia ,2020 Apr,2192562,2020,Apr,Export
1684,Indonesia ,2020 Aug,2320501,2020,Aug,Export
1680,Indonesia ,2020 Dec,2756166,2020,Dec,Export
1690,Indonesia ,2020 Feb,2707467,2020,Feb,Export
1691,Indonesia ,2020 Jan,3097834,2020,Jan,Export
1685,Indonesia ,2020 Jul,2438838,2020,Jul,Export
1686,Indonesia ,2020 Jun,2196981,2020,Jun,Export
1689,Indonesia ,2020 Mar,3014122,2020,Mar,Export
1687,Indonesia ,2020 May,1703250,2020,May,Export
1681,Indonesia ,2020 Nov,2405160,2020,Nov,Export
1682,Indonesia ,2020 Oct,2264388,2020,Oct,Export
1683,Indonesia ,2020 Sep,2471805,2020,Sep,Export
1676,Indonesia ,2021 Apr,3191052,2021,Apr,Export
1672,Indonesia ,2021 Aug,3084471,2021,Aug,Export
1668,Indonesia ,2021 Dec,3979774,2021,Dec,Export
1678,Indonesia ,2021 Feb,2977358,2021,Feb,Export
1679,Indonesia ,2021 Jan,2524216,2021,Jan,Export
1673,Indonesia ,2021 Jul,2919438,2021,Jul,Export
1674,Indonesia ,2021 Jun,3581383,2021,Jun,Export
1677,Indonesia ,2021 Mar,3542640,2021,Mar,Export
1675,Indonesia ,2021 May,2808492,2021,May,Export
1669,Indonesia ,2021 Nov,3928370,2021,Nov,Export
1670,Indonesia ,2021 Oct,3160397,2021,Oct,Export
1671,Indonesia ,2021 Sep,2962949,2021,Sep,Export
1667,Indonesia ,2022 Jan,3689054,2022,Jan,Export
2888,Iran ,2018 Apr,48807,2018,Apr,Export
2884,Iran ,2018 Aug,44040,2018,Aug,Export
2880,Iran ,2018 Dec,4325,2018,Dec,Export
2890,Iran ,2018 Feb,12084,2018,Feb,Export
2891,Iran ,2018 Jan,23474,2018,Jan,Export
2885,Iran ,2018 Jul,46407,2018,Jul,Export
2886,Iran ,2018 Jun,42399,2018,Jun,Export
2889,Iran ,2018 Mar,38135,2018,Mar,Export
2887,Iran ,2018 May,114533,2018,May,Export
2881,Iran ,2018 Nov,4173,2018,Nov,Export
2882,Iran ,2018 Oct,4341,2018,Oct,Export
2883,Iran ,2018 Sep,85387,2018,Sep,Export
2876,Iran ,2019 Apr,3616,2019,Apr,Export
2872,Iran ,2019 Aug,3758,2019,Aug,Export
2868,Iran ,2019 Dec,1802,2019,Dec,Export
2878,Iran ,2019 Feb,2843,2019,Feb,Export
2879,Iran ,2019 Jan,5113,2019,Jan,Export
2873,Iran ,2019 Jul,3319,2019,Jul,Export
2874,Iran ,2019 Jun,2089,2019,Jun,Export
2877,Iran ,2019 Mar,1484,2019,Mar,Export
2875,Iran ,2019 May,4987,2019,May,Export
2869,Iran ,2019 Nov,2267,2019,Nov,Export
2870,Iran ,2019 Oct,2534,2019,Oct,Export
2871,Iran ,2019 Sep,3845,2019,Sep,Export
2864,Iran ,2020 Apr,915,2020,Apr,Export
2860,Iran ,2020 Aug,2460,2020,Aug,Export
2856,Iran ,2020 Dec,1190,2020,Dec,Export
2866,Iran ,2020 Feb,546,2020,Feb,Export
2867,Iran ,2020 Jan,2391,2020,Jan,Export
2861,Iran ,2020 Jul,4513,2020,Jul,Export
2862,Iran ,2020 Jun,4725,2020,Jun,Export
2865,Iran ,2020 Mar,3127,2020,Mar,Export
2863,Iran ,2020 May,5804,2020,May,Export
2857,Iran ,2020 Nov,1709,2020,Nov,Export
2858,Iran ,2020 Oct,2557,2020,Oct,Export
2859,Iran ,2020 Sep,4118,2020,Sep,Export
2852,Iran ,2021 Apr,581,2021,Apr,Export
2848,Iran ,2021 Aug,1608,2021,Aug,Export
2844,Iran ,2021 Dec,2457,2021,Dec,Export
2854,Iran ,2021 Feb,1679,2021,Feb,Export
2855,Iran ,2021 Jan,301,2021,Jan,Export
2849,Iran ,2021 Jul,1778,2021,Jul,Export
2850,Iran ,2021 Jun,2328,2021,Jun,Export
2853,Iran ,2021 Mar,510,2021,Mar,Export
2851,Iran ,2021 May,1728,2021,May,Export
2845,Iran ,2021 Nov,1424,2021,Nov,Export
2846,Iran ,2021 Oct,1433,2021,Oct,Export
2847,Iran ,2021 Sep,1891,2021,Sep,Export
2843,Iran ,2022 Jan,1140,2022,Jan,Export
634,Ireland ,2018 Apr,19999,2018,Apr,Export
630,Ireland ,2018 Aug,66542,2018,Aug,Export
626,Ireland ,2018 Dec,18733,2018,Dec,Export
636,Ireland ,2018 Feb,44696,2018,Feb,Export
637,Ireland ,2018 Jan,34583,2018,Jan,Export
631,Ireland ,2018 Jul,14946,2018,Jul,Export
632,Ireland ,2018 Jun,51098,2018,Jun,Export
635,Ireland ,2018 Mar,23946,2018,Mar,Export
633,Ireland ,2018 May,38985,2018,May,Export
627,Ireland ,2018 Nov,25028,2018,Nov,Export
628,Ireland ,2018 Oct,49539,2018,Oct,Export
629,Ireland ,2018 Sep,40495,2018,Sep,Export
622,Ireland ,2019 Apr,44239,2019,Apr,Export
618,Ireland ,2019 Aug,22930,2019,Aug,Export
614,Ireland ,2019 Dec,51855,2019,Dec,Export
624,Ireland ,2019 Feb,33801,2019,Feb,Export
625,Ireland ,2019 Jan,83634,2019,Jan,Export
619,Ireland ,2019 Jul,48834,2019,Jul,Export
620,Ireland ,2019 Jun,56440,2019,Jun,Export
623,Ireland ,2019 Mar,17395,2019,Mar,Export
621,Ireland ,2019 May,46114,2019,May,Export
615,Ireland ,2019 Nov,37105,2019,Nov,Export
616,Ireland ,2019 Oct,29955,2019,Oct,Export
617,Ireland ,2019 Sep,18348,2019,Sep,Export
610,Ireland ,2020 Apr,81404,2020,Apr,Export
606,Ireland ,2020 Aug,28713,2020,Aug,Export
602,Ireland ,2020 Dec,39043,2020,Dec,Export
612,Ireland ,2020 Feb,167639,2020,Feb,Export
613,Ireland ,2020 Jan,52272,2020,Jan,Export
607,Ireland ,2020 Jul,26511,2020,Jul,Export
608,Ireland ,2020 Jun,52091,2020,Jun,Export
611,Ireland ,2020 Mar,65351,2020,Mar,Export
609,Ireland ,2020 May,48372,2020,May,Export
603,Ireland ,2020 Nov,12943,2020,Nov,Export
604,Ireland ,2020 Oct,156489,2020,Oct,Export
605,Ireland ,2020 Sep,23969,2020,Sep,Export
598,Ireland ,2021 Apr,35605,2021,Apr,Export
594,Ireland ,2021 Aug,26744,2021,Aug,Export
590,Ireland ,2021 Dec,22400,2021,Dec,Export
600,Ireland ,2021 Feb,107426,2021,Feb,Export
601,Ireland ,2021 Jan,11134,2021,Jan,Export
595,Ireland ,2021 Jul,25801,2021,Jul,Export
596,Ireland ,2021 Jun,268595,2021,Jun,Export
599,Ireland ,2021 Mar,31978,2021,Mar,Export
597,Ireland ,2021 May,108373,2021,May,Export
591,Ireland ,2021 Nov,55726,2021,Nov,Export
592,Ireland ,2021 Oct,34508,2021,Oct,Export
593,Ireland ,2021 Sep,32235,2021,Sep,Export
589,Ireland ,2022 Jan,32085,2022,Jan,Export
2937,Israel ,2018 Apr,97995,2018,Apr,Export
2933,Israel ,2018 Aug,74049,2018,Aug,Export
2929,Israel ,2018 Dec,166687,2018,Dec,Export
2939,Israel ,2018 Feb,73540,2018,Feb,Export
2940,Israel ,2018 Jan,84890,2018,Jan,Export
2934,Israel ,2018 Jul,80454,2018,Jul,Export
2935,Israel ,2018 Jun,88721,2018,Jun,Export
2938,Israel ,2018 Mar,100174,2018,Mar,Export
2936,Israel ,2018 May,95322,2018,May,Export
2930,Israel ,2018 Nov,111233,2018,Nov,Export
2931,Israel ,2018 Oct,121614,2018,Oct,Export
2932,Israel ,2018 Sep,68550,2018,Sep,Export
2925,Israel ,2019 Apr,90117,2019,Apr,Export
2921,Israel ,2019 Aug,107747,2019,Aug,Export
2917,Israel ,2019 Dec,117934,2019,Dec,Export
2927,Israel ,2019 Feb,57520,2019,Feb,Export
2928,Israel ,2019 Jan,105782,2019,Jan,Export
2922,Israel ,2019 Jul,75506,2019,Jul,Export
2923,Israel ,2019 Jun,57901,2019,Jun,Export
2926,Israel ,2019 Mar,84356,2019,Mar,Export
2924,Israel ,2019 May,91737,2019,May,Export
2918,Israel ,2019 Nov,96976,2019,Nov,Export
2919,Israel ,2019 Oct,76393,2019,Oct,Export
2920,Israel ,2019 Sep,68331,2019,Sep,Export
2913,Israel ,2020 Apr,58873,2020,Apr,Export
2909,Israel ,2020 Aug,69972,2020,Aug,Export
2905,Israel ,2020 Dec,79428,2020,Dec,Export
2915,Israel ,2020 Feb,108427,2020,Feb,Export
2916,Israel ,2020 Jan,64986,2020,Jan,Export
2910,Israel ,2020 Jul,93102,2020,Jul,Export
2911,Israel ,2020 Jun,67597,2020,Jun,Export
2914,Israel ,2020 Mar,76531,2020,Mar,Export
2912,Israel ,2020 May,70264,2020,May,Export
2906,Israel ,2020 Nov,60733,2020,Nov,Export
2907,Israel ,2020 Oct,82054,2020,Oct,Export
2908,Israel ,2020 Sep,70195,2020,Sep,Export
2901,Israel ,2021 Apr,79422,2021,Apr,Export
2897,Israel ,2021 Aug,115120,2021,Aug,Export
2893,Israel ,2021 Dec,130817,2021,Dec,Export
2903,Israel ,2021 Feb,186911,2021,Feb,Export
2904,Israel ,2021 Jan,145386,2021,Jan,Export
2898,Israel ,2021 Jul,77433,2021,Jul,Export
2899,Israel ,2021 Jun,120143,2021,Jun,Export
2902,Israel ,2021 Mar,109961,2021,Mar,Export
2900,Israel ,2021 May,65197,2021,May,Export
2894,Israel ,2021 Nov,113756,2021,Nov,Export
2895,Israel ,2021 Oct,84731,2021,Oct,Export
2896,Israel ,2021 Sep,86316,2021,Sep,Export
2892,Israel ,2022 Jan,97611,2022,Jan,Export
683,Italy ,2018 Apr,78752,2018,Apr,Export
679,Italy ,2018 Aug,82112,2018,Aug,Export
675,Italy ,2018 Dec,96435,2018,Dec,Export
685,Italy ,2018 Feb,85574,2018,Feb,Export
686,Italy ,2018 Jan,93675,2018,Jan,Export
680,Italy ,2018 Jul,84836,2018,Jul,Export
681,Italy ,2018 Jun,87725,2018,Jun,Export
684,Italy ,2018 Mar,133945,2018,Mar,Export
682,Italy ,2018 May,105292,2018,May,Export
676,Italy ,2018 Nov,79367,2018,Nov,Export
677,Italy ,2018 Oct,97087,2018,Oct,Export
678,Italy ,2018 Sep,107094,2018,Sep,Export
671,Italy ,2019 Apr,85858,2019,Apr,Export
667,Italy ,2019 Aug,75998,2019,Aug,Export
663,Italy ,2019 Dec,60013,2019,Dec,Export
673,Italy ,2019 Feb,83283,2019,Feb,Export
674,Italy ,2019 Jan,87126,2019,Jan,Export
668,Italy ,2019 Jul,79456,2019,Jul,Export
669,Italy ,2019 Jun,76213,2019,Jun,Export
672,Italy ,2019 Mar,153453,2019,Mar,Export
670,Italy ,2019 May,111059,2019,May,Export
664,Italy ,2019 Nov,63034,2019,Nov,Export
665,Italy ,2019 Oct,75656,2019,Oct,Export
666,Italy ,2019 Sep,99466,2019,Sep,Export
659,Italy ,2020 Apr,85844,2020,Apr,Export
655,Italy ,2020 Aug,60203,2020,Aug,Export
651,Italy ,2020 Dec,69085,2020,Dec,Export
661,Italy ,2020 Feb,149231,2020,Feb,Export
662,Italy ,2020 Jan,96267,2020,Jan,Export
656,Italy ,2020 Jul,90617,2020,Jul,Export
657,Italy ,2020 Jun,87036,2020,Jun,Export
660,Italy ,2020 Mar,66789,2020,Mar,Export
658,Italy ,2020 May,56620,2020,May,Export
652,Italy ,2020 Nov,58627,2020,Nov,Export
653,Italy ,2020 Oct,95575,2020,Oct,Export
654,Italy ,2020 Sep,95369,2020,Sep,Export
647,Italy ,2021 Apr,111104,2021,Apr,Export
643,Italy ,2021 Aug,76819,2021,Aug,Export
639,Italy ,2021 Dec,117893,2021,Dec,Export
649,Italy ,2021 Feb,103583,2021,Feb,Export
650,Italy ,2021 Jan,70294,2021,Jan,Export
644,Italy ,2021 Jul,110520,2021,Jul,Export
645,Italy ,2021 Jun,110337,2021,Jun,Export
648,Italy ,2021 Mar,89175,2021,Mar,Export
646,Italy ,2021 May,101415,2021,May,Export
640,Italy ,2021 Nov,94072,2021,Nov,Export
641,Italy ,2021 Oct,105439,2021,Oct,Export
642,Italy ,2021 Sep,92937,2021,Sep,Export
638,Italy ,2022 Jan,114199,2022,Jan,Export
2104,Japan ,2018 Apr,2037429,2018,Apr,Export
2100,Japan ,2018 Aug,2354881,2018,Aug,Export
2096,Japan ,2018 Dec,2054970,2018,Dec,Export
2106,Japan ,2018 Feb,2049410,2018,Feb,Export
2107,Japan ,2018 Jan,2179039,2018,Jan,Export
2101,Japan ,2018 Jul,2574959,2018,Jul,Export
2102,Japan ,2018 Jun,2189905,2018,Jun,Export
2105,Japan ,2018 Mar,2317648,2018,Mar,Export
2103,Japan ,2018 May,2063775,2018,May,Export
2097,Japan ,2018 Nov,2421579,2018,Nov,Export
2098,Japan ,2018 Oct,2475011,2018,Oct,Export
2099,Japan ,2018 Sep,2262567,2018,Sep,Export
2092,Japan ,2019 Apr,1855603,2019,Apr,Export
2088,Japan ,2019 Aug,1853512,2019,Aug,Export
2084,Japan ,2019 Dec,2015881,2019,Dec,Export
2094,Japan ,2019 Feb,1714218,2019,Feb,Export
2095,Japan ,2019 Jan,2181638,2019,Jan,Export
2089,Japan ,2019 Jul,2169186,2019,Jul,Export
2090,Japan ,2019 Jun,1985399,2019,Jun,Export
2093,Japan ,2019 Mar,2034145,2019,Mar,Export
2091,Japan ,2019 May,1863141,2019,May,Export
2085,Japan ,2019 Nov,2012453,2019,Nov,Export
2086,Japan ,2019 Oct,2270011,2019,Oct,Export
