,Country,Time,Value (Thousand),Year,Month,Type
4953,New Caledonia ,2021 Oct,127,2021,Oct,Import
4954,New Caledonia ,2021 Sep,31,2021,Sep,Import
4955,New Caledonia ,2021 Aug,87,2021,Aug,Import
4956,New Caledonia ,2021 Jul,4292,2021,Jul,Import
4957,New Caledonia ,2021 Jun,385,2021,Jun,Import
4958,New Caledonia ,2021 May,139,2021,May,Import
4959,New Caledonia ,2021 Apr,80,2021,Apr,Import
4960,New Caledonia ,2021 Mar,84,2021,Mar,Import
4961,New Caledonia ,2021 Feb,25,2021,Feb,Import
4962,New Caledonia ,2021 Jan,79,2021,Jan,Import
4963,New Caledonia ,2020 Dec,42,2020,Dec,Import
4964,New Caledonia ,2020 Nov,156,2020,Nov,Import
4965,New Caledonia ,2020 Oct,6,2020,Oct,Import
4966,New Caledonia ,2020 Sep,24,2020,Sep,Import
4967,New Caledonia ,2020 Aug,3,2020,Aug,Import
4968,New Caledonia ,2020 Jul,171,2020,Jul,Import
4969,New Caledonia ,2020 Jun,187,2020,Jun,Import
4970,New Caledonia ,2020 May,4,2020,May,Import
4971,New Caledonia ,2020 Apr,0,2020,Apr,Import
4972,New Caledonia ,2020 Mar,5,2020,Mar,Import
4973,New Caledonia ,2020 Feb,63,2020,Feb,Import
4974,New Caledonia ,2020 Jan,30,2020,Jan,Import
4975,New Caledonia ,2019 Dec,11,2019,Dec,Import
4976,New Caledonia ,2019 Nov,15,2019,Nov,Import
4977,New Caledonia ,2019 Oct,6,2019,Oct,Import
4978,New Caledonia ,2019 Sep,8,2019,Sep,Import
4979,New Caledonia ,2019 Aug,41,2019,Aug,Import
4980,New Caledonia ,2019 Jul,50,2019,Jul,Import
4981,New Caledonia ,2019 Jun,26,2019,Jun,Import
4982,New Caledonia ,2019 May,36,2019,May,Import
4983,New Caledonia ,2019 Apr,181,2019,Apr,Import
4984,New Caledonia ,2019 Mar,37,2019,Mar,Import
4985,New Caledonia ,2019 Feb,43,2019,Feb,Import
4986,New Caledonia ,2019 Jan,19,2019,Jan,Import
4987,New Caledonia ,2018 Dec,66,2018,Dec,Import
4988,New Caledonia ,2018 Nov,580,2018,Nov,Import
4989,New Caledonia ,2018 Oct,76,2018,Oct,Import
4990,New Caledonia ,2018 Sep,44,2018,Sep,Import
4991,New Caledonia ,2018 Aug,108,2018,Aug,Import
4992,New Caledonia ,2018 Jul,226,2018,Jul,Import
4993,New Caledonia ,2018 Jun,75,2018,Jun,Import
4994,New Caledonia ,2018 May,15,2018,May,Import
4995,New Caledonia ,2018 Apr,110,2018,Apr,Import
4996,New Caledonia ,2018 Mar,64,2018,Mar,Import
4997,New Caledonia ,2018 Feb,112,2018,Feb,Import
4998,New Caledonia ,2018 Jan,17,2018,Jan,Import
4999,New Zealand ,2022 Jan,115683,2022,Jan,Import
5000,New Zealand ,2021 Dec,87492,2021,Dec,Import
5001,New Zealand ,2021 Nov,85048,2021,Nov,Import
5002,New Zealand ,2021 Oct,84332,2021,Oct,Import
5003,New Zealand ,2021 Sep,56207,2021,Sep,Import
5004,New Zealand ,2021 Aug,90645,2021,Aug,Import
5005,New Zealand ,2021 Jul,67151,2021,Jul,Import
5006,New Zealand ,2021 Jun,78315,2021,Jun,Import
5007,New Zealand ,2021 May,88947,2021,May,Import
5008,New Zealand ,2021 Apr,60885,2021,Apr,Import
5009,New Zealand ,2021 Mar,71214,2021,Mar,Import
5010,New Zealand ,2021 Feb,47573,2021,Feb,Import
5011,New Zealand ,2021 Jan,62306,2021,Jan,Import
5012,New Zealand ,2020 Dec,92235,2020,Dec,Import
5013,New Zealand ,2020 Nov,123931,2020,Nov,Import
5014,New Zealand ,2020 Oct,44728,2020,Oct,Import
5015,New Zealand ,2020 Sep,91438,2020,Sep,Import
5016,New Zealand ,2020 Aug,62094,2020,Aug,Import
5017,New Zealand ,2020 Jul,98929,2020,Jul,Import
5018,New Zealand ,2020 Jun,73899,2020,Jun,Import
5019,New Zealand ,2020 May,91166,2020,May,Import
5020,New Zealand ,2020 Apr,70052,2020,Apr,Import
5021,New Zealand ,2020 Mar,100199,2020,Mar,Import
5022,New Zealand ,2020 Feb,71785,2020,Feb,Import
5023,New Zealand ,2020 Jan,121022,2020,Jan,Import
5024,New Zealand ,2019 Dec,104780,2019,Dec,Import
5025,New Zealand ,2019 Nov,107782,2019,Nov,Import
5026,New Zealand ,2019 Oct,127553,2019,Oct,Import
5027,New Zealand ,2019 Sep,79065,2019,Sep,Import
5028,New Zealand ,2019 Aug,72500,2019,Aug,Import
5029,New Zealand ,2019 Jul,107408,2019,Jul,Import
5030,New Zealand ,2019 Jun,59810,2019,Jun,Import
5031,New Zealand ,2019 May,147838,2019,May,Import
5032,New Zealand ,2019 Apr,81115,2019,Apr,Import
5033,New Zealand ,2019 Mar,137700,2019,Mar,Import
5034,New Zealand ,2019 Feb,68858,2019,Feb,Import
5035,New Zealand ,2019 Jan,77194,2019,Jan,Import
5036,New Zealand ,2018 Dec,88049,2018,Dec,Import
5037,New Zealand ,2018 Nov,103295,2018,Nov,Import
5038,New Zealand ,2018 Oct,93896,2018,Oct,Import
5039,New Zealand ,2018 Sep,101729,2018,Sep,Import
5040,New Zealand ,2018 Aug,101754,2018,Aug,Import
5041,New Zealand ,2018 Jul,107882,2018,Jul,Import
5042,New Zealand ,2018 Jun,66794,2018,Jun,Import
5043,New Zealand ,2018 May,80104,2018,May,Import
5044,New Zealand ,2018 Apr,54435,2018,Apr,Import
5045,New Zealand ,2018 Mar,126670,2018,Mar,Import
5046,New Zealand ,2018 Feb,79014,2018,Feb,Import
5047,New Zealand ,2018 Jan,87732,2018,Jan,Import
5048,Papua New Guinea ,2022 Jan,10972,2022,Jan,Import
5049,Papua New Guinea ,2021 Dec,14981,2021,Dec,Import
5050,Papua New Guinea ,2021 Nov,82962,2021,Nov,Import
5051,Papua New Guinea ,2021 Oct,74860,2021,Oct,Import
5052,Papua New Guinea ,2021 Sep,13015,2021,Sep,Import
5053,Papua New Guinea ,2021 Aug,71162,2021,Aug,Import
5054,Papua New Guinea ,2021 Jul,72611,2021,Jul,Import
5055,Papua New Guinea ,2021 Jun,68957,2021,Jun,Import
5056,Papua New Guinea ,2021 May,71370,2021,May,Import
5057,Papua New Guinea ,2021 Apr,37545,2021,Apr,Import
5058,Papua New Guinea ,2021 Mar,42577,2021,Mar,Import
5059,Papua New Guinea ,2021 Feb,3669,2021,Feb,Import
5060,Papua New Guinea ,2021 Jan,7692,2021,Jan,Import
5061,Papua New Guinea ,2020 Dec,11259,2020,Dec,Import
5062,Papua New Guinea ,2020 Nov,2904,2020,Nov,Import
5063,Papua New Guinea ,2020 Oct,4994,2020,Oct,Import
5064,Papua New Guinea ,2020 Sep,19019,2020,Sep,Import
5065,Papua New Guinea ,2020 Aug,58693,2020,Aug,Import
5066,Papua New Guinea ,2020 Jul,10878,2020,Jul,Import
5067,Papua New Guinea ,2020 Jun,51298,2020,Jun,Import
5068,Papua New Guinea ,2020 May,21622,2020,May,Import
5069,Papua New Guinea ,2020 Apr,86087,2020,Apr,Import
5070,Papua New Guinea ,2020 Mar,1323,2020,Mar,Import
5071,Papua New Guinea ,2020 Feb,121520,2020,Feb,Import
5072,Papua New Guinea ,2020 Jan,1883,2020,Jan,Import
5073,Papua New Guinea ,2019 Dec,14759,2019,Dec,Import
5074,Papua New Guinea ,2019 Nov,1976,2019,Nov,Import
5075,Papua New Guinea ,2019 Oct,2988,2019,Oct,Import
5076,Papua New Guinea ,2019 Sep,33280,2019,Sep,Import
5077,Papua New Guinea ,2019 Aug,28300,2019,Aug,Import
5078,Papua New Guinea ,2019 Jul,39841,2019,Jul,Import
5079,Papua New Guinea ,2019 Jun,1406,2019,Jun,Import
5080,Papua New Guinea ,2019 May,23352,2019,May,Import
5081,Papua New Guinea ,2019 Apr,74599,2019,Apr,Import
5082,Papua New Guinea ,2019 Mar,24396,2019,Mar,Import
5083,Papua New Guinea ,2019 Feb,961,2019,Feb,Import
5084,Papua New Guinea ,2019 Jan,1109,2019,Jan,Import
5085,Papua New Guinea ,2018 Dec,61041,2018,Dec,Import
5086,Papua New Guinea ,2018 Nov,3566,2018,Nov,Import
5087,Papua New Guinea ,2018 Oct,70822,2018,Oct,Import
5088,Papua New Guinea ,2018 Sep,32957,2018,Sep,Import
5089,Papua New Guinea ,2018 Aug,50692,2018,Aug,Import
5090,Papua New Guinea ,2018 Jul,789,2018,Jul,Import
5091,Papua New Guinea ,2018 Jun,49837,2018,Jun,Import
5092,Papua New Guinea ,2018 May,8970,2018,May,Import
5093,Papua New Guinea ,2018 Apr,11990,2018,Apr,Import
5094,Papua New Guinea ,2018 Mar,10752,2018,Mar,Import
5095,Papua New Guinea ,2018 Feb,2736,2018,Feb,Import
5096,Papua New Guinea ,2018 Jan,27595,2018,Jan,Import
5097,Cocos ,2022 Jan,3,2022,Jan,Import
5098,Cocos ,2021 Dec,8,2021,Dec,Import
5099,Cocos ,2021 Nov,1,2021,Nov,Import
5100,Cocos ,2021 Oct,3,2021,Oct,Import
5101,Cocos ,2021 Sep,2,2021,Sep,Import
5102,Cocos ,2021 Aug,7,2021,Aug,Import
5103,Cocos ,2021 Jul,7,2021,Jul,Import
5104,Cocos ,2021 Jun,3,2021,Jun,Import
5105,Cocos ,2021 May,0,2021,May,Import
5106,Cocos ,2021 Apr,37,2021,Apr,Import
5107,Cocos ,2021 Mar,26,2021,Mar,Import
5108,Cocos ,2021 Feb,3,2021,Feb,Import
5109,Cocos ,2021 Jan,15,2021,Jan,Import
5110,Cocos ,2020 Dec,0,2020,Dec,Import
5111,Cocos ,2020 Nov,0,2020,Nov,Import
5112,Cocos ,2020 Oct,1,2020,Oct,Import
5113,Cocos ,2020 Sep,0,2020,Sep,Import
5114,Cocos ,2020 Aug,2,2020,Aug,Import
5115,Cocos ,2020 Jul,17,2020,Jul,Import
5116,Cocos ,2020 Jun,34,2020,Jun,Import
5117,Cocos ,2020 May,39,2020,May,Import
5118,Cocos ,2020 Apr,4,2020,Apr,Import
5119,Cocos ,2020 Mar,1,2020,Mar,Import
5120,Cocos ,2020 Feb,0,2020,Feb,Import
5121,Cocos ,2020 Jan,113,2020,Jan,Import
5122,Cocos ,2019 Dec,1,2019,Dec,Import
5123,Cocos ,2019 Nov,0,2019,Nov,Import
5124,Cocos ,2019 Oct,0,2019,Oct,Import
5125,Cocos ,2019 Sep,6,2019,Sep,Import
5126,Cocos ,2019 Aug,0,2019,Aug,Import
5127,Cocos ,2019 Jul,2,2019,Jul,Import
5128,Cocos ,2019 Jun,0,2019,Jun,Import
5129,Cocos ,2019 May,4,2019,May,Import
5130,Cocos ,2019 Apr,4,2019,Apr,Import
5131,Cocos ,2019 Mar,0,2019,Mar,Import
5132,Cocos ,2019 Feb,2,2019,Feb,Import
5133,Cocos ,2019 Jan,0,2019,Jan,Import
5134,Cocos ,2018 Dec,0,2018,Dec,Import
5135,Cocos ,2018 Nov,2,2018,Nov,Import
5136,Cocos ,2018 Oct,0,2018,Oct,Import
5137,Cocos ,2018 Sep,2,2018,Sep,Import
5138,Cocos ,2018 Aug,75,2018,Aug,Import
5139,Cocos ,2018 Jul,0,2018,Jul,Import
5140,Cocos ,2018 Jun,6,2018,Jun,Import
5141,Cocos ,2018 May,0,2018,May,Import
5142,Cocos ,2018 Apr,24,2018,Apr,Import
5143,Cocos ,2018 Mar,0,2018,Mar,Import
5144,Cocos ,2018 Feb,1,2018,Feb,Import
5145,Cocos ,2018 Jan,73,2018,Jan,Import
5146,French Southern Territories ,2022 Jan,258,2022,Jan,Import
5147,French Southern Territories ,2021 Dec,3,2021,Dec,Import
5148,French Southern Territories ,2021 Nov,22,2021,Nov,Import
5149,French Southern Territories ,2021 Oct,7,2021,Oct,Import
5150,French Southern Territories ,2021 Sep,0,2021,Sep,Import
5151,French Southern Territories ,2021 Aug,0,2021,Aug,Import
5152,French Southern Territories ,2021 Jul,2,2021,Jul,Import
5153,French Southern Territories ,2021 Jun,40,2021,Jun,Import
5154,French Southern Territories ,2021 May,0,2021,May,Import
5155,French Southern Territories ,2021 Apr,118,2021,Apr,Import
5156,French Southern Territories ,2021 Mar,10,2021,Mar,Import
5157,French Southern Territories ,2021 Feb,105,2021,Feb,Import
5158,French Southern Territories ,2021 Jan,4,2021,Jan,Import
5159,French Southern Territories ,2020 Dec,2,2020,Dec,Import
5160,French Southern Territories ,2020 Nov,5,2020,Nov,Import
5161,French Southern Territories ,2020 Oct,377,2020,Oct,Import
5162,French Southern Territories ,2020 Sep,122,2020,Sep,Import
5163,French Southern Territories ,2020 Aug,354,2020,Aug,Import
5164,French Southern Territories ,2020 Jul,323,2020,Jul,Import
5165,French Southern Territories ,2020 Jun,37,2020,Jun,Import
5166,French Southern Territories ,2020 May,0,2020,May,Import
5167,French Southern Territories ,2020 Apr,20,2020,Apr,Import
5168,French Southern Territories ,2020 Mar,0,2020,Mar,Import
5169,French Southern Territories ,2020 Feb,0,2020,Feb,Import
5170,French Southern Territories ,2020 Jan,0,2020,Jan,Import
5171,French Southern Territories ,2019 Dec,0,2019,Dec,Import
5172,French Southern Territories ,2019 Nov,0,2019,Nov,Import
5173,French Southern Territories ,2019 Oct,0,2019,Oct,Import
5174,French Southern Territories ,2019 Sep,0,2019,Sep,Import
5175,French Southern Territories ,2019 Aug,0,2019,Aug,Import
5176,French Southern Territories ,2019 Jul,0,2019,Jul,Import
5177,French Southern Territories ,2019 Jun,18,2019,Jun,Import
5178,French Southern Territories ,2019 May,1,2019,May,Import
5179,French Southern Territories ,2019 Apr,0,2019,Apr,Import
5180,French Southern Territories ,2019 Mar,0,2019,Mar,Import
5181,French Southern Territories ,2019 Feb,114,2019,Feb,Import
5182,French Southern Territories ,2019 Jan,3,2019,Jan,Import
5183,French Southern Territories ,2018 Dec,0,2018,Dec,Import
5184,French Southern Territories ,2018 Nov,0,2018,Nov,Import
5185,French Southern Territories ,2018 Oct,0,2018,Oct,Import
5186,French Southern Territories ,2018 Sep,0,2018,Sep,Import
5187,French Southern Territories ,2018 Aug,3,2018,Aug,Import
5188,French Southern Territories ,2018 Jul,0,2018,Jul,Import
5189,French Southern Territories ,2018 Jun,0,2018,Jun,Import
5190,French Southern Territories ,2018 May,68,2018,May,Import
5191,French Southern Territories ,2018 Apr,0,2018,Apr,Import
5192,French Southern Territories ,2018 Mar,8,2018,Mar,Import
5193,French Southern Territories ,2018 Feb,0,2018,Feb,Import
5194,French Southern Territories ,2018 Jan,3,2018,Jan,Import
5195,Norfolk Island ,2022 Jan,23,2022,Jan,Import
5196,Norfolk Island ,2021 Dec,0,2021,Dec,Import
5197,Norfolk Island ,2021 Nov,0,2021,Nov,Import
5198,Norfolk Island ,2021 Oct,0,2021,Oct,Import
5199,Norfolk Island ,2021 Sep,0,2021,Sep,Import
5200,Norfolk Island ,2021 Aug,1,2021,Aug,Import
5201,Norfolk Island ,2021 Jul,0,2021,Jul,Import
5202,Norfolk Island ,2021 Jun,3,2021,Jun,Import
5203,Norfolk Island ,2021 May,0,2021,May,Import
5204,Norfolk Island ,2021 Apr,21,2021,Apr,Import
5205,Norfolk Island ,2021 Mar,0,2021,Mar,Import
5206,Norfolk Island ,2021 Feb,16,2021,Feb,Import
5207,Norfolk Island ,2021 Jan,0,2021,Jan,Import
5208,Norfolk Island ,2020 Dec,0,2020,Dec,Import
5209,Norfolk Island ,2020 Nov,0,2020,Nov,Import
5210,Norfolk Island ,2020 Oct,0,2020,Oct,Import
5211,Norfolk Island ,2020 Sep,0,2020,Sep,Import
5212,Norfolk Island ,2020 Aug,18,2020,Aug,Import
5213,Norfolk Island ,2020 Jul,12,2020,Jul,Import
5214,Norfolk Island ,2020 Jun,89,2020,Jun,Import
5215,Norfolk Island ,2020 May,0,2020,May,Import
5216,Norfolk Island ,2020 Apr,0,2020,Apr,Import
5217,Norfolk Island ,2020 Mar,0,2020,Mar,Import
5218,Norfolk Island ,2020 Feb,87,2020,Feb,Import
5219,Norfolk Island ,2020 Jan,89,2020,Jan,Import
5220,Norfolk Island ,2019 Dec,0,2019,Dec,Import
5221,Norfolk Island ,2019 Nov,238,2019,Nov,Import
5222,Norfolk Island ,2019 Oct,44,2019,Oct,Import
5223,Norfolk Island ,2019 Sep,468,2019,Sep,Import
5224,Norfolk Island ,2019 Aug,0,2019,Aug,Import
5225,Norfolk Island ,2019 Jul,0,2019,Jul,Import
5226,Norfolk Island ,2019 Jun,0,2019,Jun,Import
5227,Norfolk Island ,2019 May,7,2019,May,Import
5228,Norfolk Island ,2019 Apr,0,2019,Apr,Import
5229,Norfolk Island ,2019 Mar,15,2019,Mar,Import
5230,Norfolk Island ,2019 Feb,0,2019,Feb,Import
5231,Norfolk Island ,2019 Jan,0,2019,Jan,Import
5232,Norfolk Island ,2018 Dec,0,2018,Dec,Import
5233,Norfolk Island ,2018 Nov,93,2018,Nov,Import
5234,Norfolk Island ,2018 Oct,19,2018,Oct,Import
5235,Norfolk Island ,2018 Sep,56,2018,Sep,Import
5236,Norfolk Island ,2018 Aug,10,2018,Aug,Import
5237,Norfolk Island ,2018 Jul,0,2018,Jul,Import
5238,Norfolk Island ,2018 Jun,0,2018,Jun,Import
5239,Norfolk Island ,2018 May,67,2018,May,Import
5240,Norfolk Island ,2018 Apr,0,2018,Apr,Import
5241,Norfolk Island ,2018 Mar,390,2018,Mar,Import
5242,Norfolk Island ,2018 Feb,0,2018,Feb,Import
5243,Norfolk Island ,2018 Jan,0,2018,Jan,Import
5244,Cook Islands ,2022 Jan,0,2022,Jan,Import
5245,Cook Islands ,2021 Dec,0,2021,Dec,Import
5246,Cook Islands ,2021 Nov,14,2021,Nov,Import
5247,Cook Islands ,2021 Oct,10,2021,Oct,Import
5248,Cook Islands ,2021 Sep,5,2021,Sep,Import
5249,Cook Islands ,2021 Aug,4,2021,Aug,Import
5250,Cook Islands ,2021 Jul,1,2021,Jul,Import
5251,Cook Islands ,2021 Jun,28,2021,Jun,Import
5252,Cook Islands ,2021 May,3,2021,May,Import
5253,Cook Islands ,2021 Apr,1,2021,Apr,Import
5254,Cook Islands ,2021 Mar,0,2021,Mar,Import
5255,Cook Islands ,2021 Feb,0,2021,Feb,Import
5256,Cook Islands ,2021 Jan,0,2021,Jan,Import
5257,Cook Islands ,2020 Dec,0,2020,Dec,Import
5258,Cook Islands ,2020 Nov,0,2020,Nov,Import
5259,Cook Islands ,2020 Oct,0,2020,Oct,Import
5260,Cook Islands ,2020 Sep,0,2020,Sep,Import
5261,Cook Islands ,2020 Aug,0,2020,Aug,Import
5262,Cook Islands ,2020 Jul,153,2020,Jul,Import
5263,Cook Islands ,2020 Jun,0,2020,Jun,Import
5264,Cook Islands ,2020 May,0,2020,May,Import
5265,Cook Islands ,2020 Apr,1,2020,Apr,Import
5266,Cook Islands ,2020 Mar,4,2020,Mar,Import
5267,Cook Islands ,2020 Feb,1,2020,Feb,Import
5268,Cook Islands ,2020 Jan,6,2020,Jan,Import
5269,Cook Islands ,2019 Dec,303,2019,Dec,Import
5270,Cook Islands ,2019 Nov,20,2019,Nov,Import
5271,Cook Islands ,2019 Oct,126,2019,Oct,Import
5272,Cook Islands ,2019 Sep,0,2019,Sep,Import
5273,Cook Islands ,2019 Aug,1,2019,Aug,Import
5274,Cook Islands ,2019 Jul,4,2019,Jul,Import
5275,Cook Islands ,2019 Jun,0,2019,Jun,Import
5276,Cook Islands ,2019 May,0,2019,May,Import
5277,Cook Islands ,2019 Apr,4,2019,Apr,Import
5278,Cook Islands ,2019 Mar,25,2019,Mar,Import
5279,Cook Islands ,2019 Feb,1,2019,Feb,Import
5280,Cook Islands ,2019 Jan,30,2019,Jan,Import
5281,Cook Islands ,2018 Dec,0,2018,Dec,Import
5282,Cook Islands ,2018 Nov,0,2018,Nov,Import
5283,Cook Islands ,2018 Oct,2,2018,Oct,Import
5284,Cook Islands ,2018 Sep,10,2018,Sep,Import
5285,Cook Islands ,2018 Aug,4,2018,Aug,Import
5286,Cook Islands ,2018 Jul,17,2018,Jul,Import
5287,Cook Islands ,2018 Jun,48,2018,Jun,Import
5288,Cook Islands ,2018 May,2021,2018,May,Import
5289,Cook Islands ,2018 Apr,0,2018,Apr,Import
5290,Cook Islands ,2018 Mar,0,2018,Mar,Import
5291,Cook Islands ,2018 Feb,2,2018,Feb,Import
5292,Cook Islands ,2018 Jan,8,2018,Jan,Import
5293,French Polynesia ,2022 Jan,58,2022,Jan,Import
5294,French Polynesia ,2021 Dec,2464,2021,Dec,Import
5295,French Polynesia ,2021 Nov,13,2021,Nov,Import
5296,French Polynesia ,2021 Oct,154,2021,Oct,Import
5297,French Polynesia ,2021 Sep,265,2021,Sep,Import
5298,French Polynesia ,2021 Aug,9,2021,Aug,Import
5299,French Polynesia ,2021 Jul,59,2021,Jul,Import
5300,French Polynesia ,2021 Jun,19,2021,Jun,Import
5301,French Polynesia ,2021 May,162,2021,May,Import
5302,French Polynesia ,2021 Apr,1992,2021,Apr,Import
5303,French Polynesia ,2021 Mar,263,2021,Mar,Import
5304,French Polynesia ,2021 Feb,74,2021,Feb,Import
5305,French Polynesia ,2021 Jan,117,2021,Jan,Import
5306,French Polynesia ,2020 Dec,103,2020,Dec,Import
5307,French Polynesia ,2020 Nov,432,2020,Nov,Import
5308,French Polynesia ,2020 Oct,91,2020,Oct,Import
5309,French Polynesia ,2020 Sep,9,2020,Sep,Import
5310,French Polynesia ,2020 Aug,2580,2020,Aug,Import
5311,French Polynesia ,2020 Jul,230,2020,Jul,Import
5312,French Polynesia ,2020 Jun,7,2020,Jun,Import
5313,French Polynesia ,2020 May,16,2020,May,Import
5314,French Polynesia ,2020 Apr,6,2020,Apr,Import
5315,French Polynesia ,2020 Mar,176,2020,Mar,Import
5316,French Polynesia ,2020 Feb,42,2020,Feb,Import
5317,French Polynesia ,2020 Jan,64,2020,Jan,Import
5318,French Polynesia ,2019 Dec,109,2019,Dec,Import
5319,French Polynesia ,2019 Nov,107,2019,Nov,Import
5320,French Polynesia ,2019 Oct,46,2019,Oct,Import
5321,French Polynesia ,2019 Sep,26,2019,Sep,Import
5322,French Polynesia ,2019 Aug,449,2019,Aug,Import
5323,French Polynesia ,2019 Jul,272,2019,Jul,Import
5324,French Polynesia ,2019 Jun,194,2019,Jun,Import
5325,French Polynesia ,2019 May,177,2019,May,Import
5326,French Polynesia ,2019 Apr,77,2019,Apr,Import
5327,French Polynesia ,2019 Mar,148,2019,Mar,Import
5328,French Polynesia ,2019 Feb,167,2019,Feb,Import
5329,French Polynesia ,2019 Jan,350,2019,Jan,Import
5330,French Polynesia ,2018 Dec,229,2018,Dec,Import
5331,French Polynesia ,2018 Nov,165,2018,Nov,Import
5332,French Polynesia ,2018 Oct,203,2018,Oct,Import
5333,French Polynesia ,2018 Sep,152,2018,Sep,Import
5334,French Polynesia ,2018 Aug,111,2018,Aug,Import
5335,French Polynesia ,2018 Jul,189,2018,Jul,Import
5336,French Polynesia ,2018 Jun,88,2018,Jun,Import
5337,French Polynesia ,2018 May,188,2018,May,Import
5338,French Polynesia ,2018 Apr,536,2018,Apr,Import
5339,French Polynesia ,2018 Mar,148,2018,Mar,Import
5340,French Polynesia ,2018 Feb,381,2018,Feb,Import
5341,French Polynesia ,2018 Jan,155,2018,Jan,Import
5342,Guam ,2022 Jan,69,2022,Jan,Import
5343,Guam ,2021 Dec,7,2021,Dec,Import
5344,Guam ,2021 Nov,35,2021,Nov,Import
5345,Guam ,2021 Oct,40,2021,Oct,Import
5346,Guam ,2021 Sep,5,2021,Sep,Import
5347,Guam ,2021 Aug,14,2021,Aug,Import
5348,Guam ,2021 Jul,27,2021,Jul,Import
5349,Guam ,2021 Jun,42,2021,Jun,Import
5350,Guam ,2021 May,65,2021,May,Import
5351,Guam ,2021 Apr,20,2021,Apr,Import
5352,Guam ,2021 Mar,32,2021,Mar,Import
5353,Guam ,2021 Feb,23,2021,Feb,Import
5354,Guam ,2021 Jan,29,2021,Jan,Import
5355,Guam ,2020 Dec,65,2020,Dec,Import
5356,Guam ,2020 Nov,28,2020,Nov,Import
5357,Guam ,2020 Oct,20,2020,Oct,Import
5358,Guam ,2020 Sep,16,2020,Sep,Import
5359,Guam ,2020 Aug,19,2020,Aug,Import
5360,Guam ,2020 Jul,17,2020,Jul,Import
5361,Guam ,2020 Jun,9,2020,Jun,Import
5362,Guam ,2020 May,28,2020,May,Import
5363,Guam ,2020 Apr,5,2020,Apr,Import
5364,Guam ,2020 Mar,23,2020,Mar,Import
5365,Guam ,2020 Feb,23,2020,Feb,Import
5366,Guam ,2020 Jan,33,2020,Jan,Import
5367,Guam ,2019 Dec,25,2019,Dec,Import
5368,Guam ,2019 Nov,65,2019,Nov,Import
5369,Guam ,2019 Oct,55,2019,Oct,Import
5370,Guam ,2019 Sep,35,2019,Sep,Import
5371,Guam ,2019 Aug,36,2019,Aug,Import
5372,Guam ,2019 Jul,78,2019,Jul,Import
5373,Guam ,2019 Jun,16,2019,Jun,Import
5374,Guam ,2019 May,56,2019,May,Import
5375,Guam ,2019 Apr,29,2019,Apr,Import
5376,Guam ,2019 Mar,81,2019,Mar,Import
5377,Guam ,2019 Feb,26,2019,Feb,Import
5378,Guam ,2019 Jan,10,2019,Jan,Import
5379,Guam ,2018 Dec,2,2018,Dec,Import
5380,Guam ,2018 Nov,81,2018,Nov,Import
5381,Guam ,2018 Oct,21,2018,Oct,Import
5382,Guam ,2018 Sep,60,2018,Sep,Import
5383,Guam ,2018 Aug,29,2018,Aug,Import
5384,Guam ,2018 Jul,21,2018,Jul,Import
5385,Guam ,2018 Jun,431,2018,Jun,Import
5386,Guam ,2018 May,56,2018,May,Import
5387,Guam ,2018 Apr,29,2018,Apr,Import
5388,Guam ,2018 Mar,147,2018,Mar,Import
5389,Guam ,2018 Feb,42,2018,Feb,Import
5390,Guam ,2018 Jan,41,2018,Jan,Import
5391,Kiribati ,2022 Jan,0,2022,Jan,Import
5392,Kiribati ,2021 Dec,1,2021,Dec,Import
5393,Kiribati ,2021 Nov,0,2021,Nov,Import
5394,Kiribati ,2021 Oct,0,2021,Oct,Import
5395,Kiribati ,2021 Sep,0,2021,Sep,Import
5396,Kiribati ,2021 Aug,0,2021,Aug,Import
5397,Kiribati ,2021 Jul,0,2021,Jul,Import
5398,Kiribati ,2021 Jun,0,2021,Jun,Import
5399,Kiribati ,2021 May,0,2021,May,Import
5400,Kiribati ,2021 Apr,0,2021,Apr,Import
5401,Kiribati ,2021 Mar,0,2021,Mar,Import
5402,Kiribati ,2021 Feb,0,2021,Feb,Import
5403,Kiribati ,2021 Jan,1,2021,Jan,Import
5404,Kiribati ,2020 Dec,0,2020,Dec,Import
5405,Kiribati ,2020 Nov,1,2020,Nov,Import
5406,Kiribati ,2020 Oct,1,2020,Oct,Import
5407,Kiribati ,2020 Sep,0,2020,Sep,Import
5408,Kiribati ,2020 Aug,1,2020,Aug,Import
5409,Kiribati ,2020 Jul,0,2020,Jul,Import
5410,Kiribati ,2020 Jun,0,2020,Jun,Import
5411,Kiribati ,2020 May,0,2020,May,Import
5412,Kiribati ,2020 Apr,0,2020,Apr,Import
5413,Kiribati ,2020 Mar,0,2020,Mar,Import
5414,Kiribati ,2020 Feb,0,2020,Feb,Import
5415,Kiribati ,2020 Jan,0,2020,Jan,Import
5416,Kiribati ,2019 Dec,0,2019,Dec,Import
5417,Kiribati ,2019 Nov,1,2019,Nov,Import
5418,Kiribati ,2019 Oct,0,2019,Oct,Import
5419,Kiribati ,2019 Sep,0,2019,Sep,Import
5420,Kiribati ,2019 Aug,1,2019,Aug,Import
5421,Kiribati ,2019 Jul,5,2019,Jul,Import
5422,Kiribati ,2019 Jun,5,2019,Jun,Import
5423,Kiribati ,2019 May,0,2019,May,Import
5424,Kiribati ,2019 Apr,6,2019,Apr,Import
